id,label,type
reg:S.L.601.05/257,reg:S.L.601.05/257,unknown
reg:S.L.437.59/4,reg:S.L.437.59/4,unknown
reg:S.L.65.18/68,reg:S.L.65.18/68,unknown
reg:S.L.487.07/14,reg:S.L.487.07/14,unknown
reg:S.L.123.141/3,reg:S.L.123.141/3,unknown
reg:S.L.220.04/29,reg:S.L.220.04/29,unknown
art:Cap.331/16,art:Cap.331/16,article
reg:S.L.499.60/1,reg:S.L.499.60/1,unknown
reg:S.L.327.58/University regulations,reg:S.L.327.58/University regulations,unknown
reg:S.L.123.109/15,reg:S.L.123.109/15,unknown
reg:S.L.386.27/12,reg:S.L.386.27/12,unknown
reg:S.L.549.145/10,reg:S.L.549.145/10,unknown
reg:S.L.65.22/Seventh Schedule,reg:S.L.65.22/Seventh Schedule,unknown
art:CriminalCode(Cap.9)/355F,art:CriminalCode(Cap.9)/355F,article
art:Cap.12/545,art:Cap.12/545,article
reg:S.L.363.50/Schedule,reg:S.L.363.50/Schedule,unknown
reg:S.L.601.05/108,reg:S.L.601.05/108,unknown
art:Cap.254/Second Schedule,art:Cap.254/Second Schedule,article
art:Cap.631/50,art:Cap.631/50,article
art:SolvencyIIDirective/37,art:SolvencyIIDirective/37,article
reg:S.L.327.633/39,reg:S.L.327.633/39,unknown
reg:S.L.643.06/4,reg:S.L.643.06/4,unknown
reg:S.L.545.18/I,reg:S.L.545.18/I,unknown
reg:S.L.123.65/16,reg:S.L.123.65/16,unknown
reg:S.L.452.75/3,reg:S.L.452.75/3,unknown
law:Directive2002/59/EC,law:Directive2002/59/EC,law
art:Cap.442/65,art:Cap.442/65,article
reg:S.L.363.214/Bye-Laws,reg:S.L.363.214/Bye-Laws,unknown
reg:S.L.16/1531E,reg:S.L.16/1531E,unknown
reg:S.L.399.48/14,reg:S.L.399.48/14,unknown
art:Cap.456/18,art:Cap.456/18,article
reg:S.L.234.51/46,reg:S.L.234.51/46,unknown
reg:S.L.499.01/2,reg:S.L.499.01/2,unknown
art:Cap.645/23,art:Cap.645/23,article
reg:S.L.363.142/2,reg:S.L.363.142/2,unknown
reg:S.L.161.144/5,reg:S.L.161.144/5,unknown
reg:S.L.427.40/4,reg:S.L.427.40/4,unknown
reg:S.L.370.27/8,reg:S.L.370.27/8,unknown
reg:S.L.499.57/39,reg:S.L.499.57/39,unknown
art:Cap.316/Schedule,art:Cap.316/Schedule,article
reg:S.L.386.28/17,reg:S.L.386.28/17,unknown
reg:S.L.146.02/First Schedule points (3) and (15),reg:S.L.146.02/First Schedule points (3) and (15),unknown
art:Cap.542/28,art:Cap.542/28,article
reg:S.L.463.44/2,reg:S.L.463.44/2,unknown
reg:S.L.330.07/2,reg:S.L.330.07/2,unknown
reg:S.L.623.07/(1),reg:S.L.623.07/(1),unknown
reg:S.L.370.18/10,reg:S.L.370.18/10,unknown
reg:S.L.234.42/94,reg:S.L.234.42/94,unknown
reg:S.L.327.135/17,reg:S.L.327.135/17,unknown
art:Cap.527/12,art:Cap.527/12,article
reg:S.L.234.42/Tenth Schedule,reg:S.L.234.42/Tenth Schedule,unknown
reg:S.L.123.84/rule 2,reg:S.L.123.84/rule 2,unknown
reg:S.L.499.64/15,reg:S.L.499.64/15,unknown
reg:S.L.549.43/2,reg:S.L.549.43/2,unknown
reg:S.L.449.46/First Schedule,reg:S.L.449.46/First Schedule,unknown
art:Cap.276/44,art:Cap.276/44,article
law:S.L.123.88,law:S.L.123.88,law
reg:S.L.406.18/6,reg:S.L.406.18/6,unknown
"reg:S.L.495.01/Fifth Schedule, Part III","reg:S.L.495.01/Fifth Schedule, Part III",unknown
reg:S.L.123.157/11,reg:S.L.123.157/11,unknown
reg:S.L.363.18/2,reg:S.L.363.18/2,unknown
art:Cap.354/102,art:Cap.354/102,article
law:XIX.2024.50,law:XIX.2024.50,law
reg:S.L.378.01/Second Schedule,reg:S.L.378.01/Second Schedule,unknown
reg:S.L.427.35/29,reg:S.L.427.35/29,unknown
reg:S.L.549.95/8,reg:S.L.549.95/8,unknown
reg:S.L.549.27/34,reg:S.L.549.27/34,unknown
art:Cap.382/8,art:Cap.382/8,article
reg:S.L.427.75/2,reg:S.L.427.75/2,unknown
reg:S.L.117.38/3,reg:S.L.117.38/3,unknown
reg:S.L.427.35/37,reg:S.L.427.35/37,unknown
reg:S.L.16/1604,reg:S.L.16/1604,unknown
law:S.L.433.28,law:S.L.433.28,law
reg:S.L.449.10/4,reg:S.L.449.10/4,unknown
law:S.L.639.03,law:S.L.639.03,law
reg:S.L.425.07/2,reg:S.L.425.07/2,unknown
reg:S.L.363.213/these Bye-Laws,reg:S.L.363.213/these Bye-Laws,unknown
art:Cap.36/64,art:Cap.36/64,article
reg:S.L.123.110/5,reg:S.L.123.110/5,unknown
reg:S.L.439.09/2,reg:S.L.439.09/2,unknown
law:S.L.595.14,law:S.L.595.14,law
art:Cap.633/23,art:Cap.633/23,article
art:Cap.631/27,art:Cap.631/27,article
"reg:S.L.646.23/Schedule II, Table A2","reg:S.L.646.23/Schedule II, Table A2",unknown
law:Regulation(EU)No702/2014,law:Regulation(EU)No702/2014,law
art:Cap.113/3,art:Cap.113/3,article
reg:S.L.16.18/12,reg:S.L.16.18/12,unknown
reg:S.L.604.01/5,reg:S.L.604.01/5,unknown
art:Cap.354/57,art:Cap.354/57,article
art:Directive2013/36/EU(CRD)/143,art:Directive2013/36/EU(CRD)/143,article
reg:S.L.549.63/19,reg:S.L.549.63/19,unknown
reg:S.L.327.564/7,reg:S.L.327.564/7,unknown
reg:S.L.330.09/(5),reg:S.L.330.09/(5),unknown
reg:S.L.425.15/2,reg:S.L.425.15/2,unknown
law:Directive2004/9/EC,law:Directive2004/9/EC,law
law:L.N.346of2002,law:L.N.346of2002,law
reg:S.L.452.51/12,reg:S.L.452.51/12,unknown
reg:S.L.483.02/9,reg:S.L.483.02/9,unknown
reg:S.L.499.57/29,reg:S.L.499.57/29,unknown
reg:S.L.546.02/2,reg:S.L.546.02/2,unknown
reg:S.L.164.04/5,reg:S.L.164.04/5,unknown
reg:S.L.363.61/8,reg:S.L.363.61/8,unknown
reg:S.L.458.43/8,reg:S.L.458.43/8,unknown
art:Cap.415/59A,art:Cap.415/59A,article
art:Cap.583/43,art:Cap.583/43,article
reg:S.L.460.17/8,reg:S.L.460.17/8,unknown
reg:S.L.549.61/17,reg:S.L.549.61/17,unknown
art:Cap.12/187,art:Cap.12/187,article
art:Cap.13/94,art:Cap.13/94,article
reg:S.L.549.43/22,reg:S.L.549.43/22,unknown
art:Cap.234/150A,art:Cap.234/150A,article
art:Cap.363/64,art:Cap.363/64,article
art:Cap.16/1759,art:Cap.16/1759,article
law:Directive2001/40/EC,law:Directive2001/40/EC,law
reg:S.L.406.22/6,reg:S.L.406.22/6,unknown
art:Cap.370/Second Schedule,art:Cap.370/Second Schedule,article
art:SecuritisationAct/20,art:SecuritisationAct/20,article
reg:S.L.427.41/3,reg:S.L.427.41/3,unknown
reg:S.L.465.03/Schedule 1,reg:S.L.465.03/Schedule 1,unknown
reg:S.L.65.11/39,reg:S.L.65.11/39,unknown
reg:S.L.327.509/4,reg:S.L.327.509/4,unknown
reg:S.L.405.04/Second Schedule,reg:S.L.405.04/Second Schedule,unknown
reg:S.L.449.31/5,reg:S.L.449.31/5,unknown
art:Agreement/53,art:Agreement/53,article
reg:S.L.363.105/Schedule,reg:S.L.363.105/Schedule,unknown
law:L.N.425of2007,law:L.N.425of2007,law
reg:S.L.370.02/6,reg:S.L.370.02/6,unknown
reg:S.L.483.08/Schedule IV,reg:S.L.483.08/Schedule IV,unknown
art:Cap.403/39,art:Cap.403/39,article
reg:S.L.327.70/1,reg:S.L.327.70/1,unknown
art:DevelopmentPlanning(ProcedureforApplicationsandtheirDetermination)Regulations/8,art:DevelopmentPlanning(ProcedureforApplicationsandtheirDetermination)Regulations/8,article
art:Cap.594/2,art:Cap.594/2,article
art:Cap.568/7,art:Cap.568/7,article
art:Cap.458/91,art:Cap.458/91,article
reg:S.L.449.40/First Schedule,reg:S.L.449.40/First Schedule,unknown
art:Cap.12/43,art:Cap.12/43,article
reg:S.L.327.309/8,reg:S.L.327.309/8,unknown
reg:S.L.389.01/8,reg:S.L.389.01/8,unknown
art:Cap.452/6,art:Cap.452/6,article
art:theAuditDirective/3,art:theAuditDirective/3,article
reg:S.L.345.23/2,reg:S.L.345.23/2,unknown
reg:S.L.276.08/73D,reg:S.L.276.08/73D,unknown
reg:S.L.276.08/19,reg:S.L.276.08/19,unknown
reg:S.L.372.19/Form DF,reg:S.L.372.19/Form DF,unknown
art:Cap.492/41,art:Cap.492/41,article
reg:S.L.433.15/Schedule II,reg:S.L.433.15/Schedule II,unknown
reg:S.L.545.33/(1),reg:S.L.545.33/(1),unknown
reg:S.L.499.09/this Schedule,reg:S.L.499.09/this Schedule,unknown
reg:S.L.627.03/(2),reg:S.L.627.03/(2),unknown
reg:S.L.431.04/4,reg:S.L.431.04/4,unknown
art:Cap.318/(1),art:Cap.318/(1),article
reg:S.L.452.55/8,reg:S.L.452.55/8,unknown
reg:S.L.364.12/23,reg:S.L.364.12/23,unknown
reg:S.L.585.02/7,reg:S.L.585.02/7,unknown
law:Decision2000/532/EC,law:Decision2000/532/EC,law
reg:S.L.436.06/3,reg:S.L.436.06/3,unknown
art:IFD/41,art:IFD/41,article
law:S.L.454.79,law:S.L.454.79,law
reg:S.L.345.29/5,reg:S.L.345.29/5,unknown
art:CriminalCode(Cap.9)/437,art:CriminalCode(Cap.9)/437,article
art:Cap.16/494,art:Cap.16/494,article
reg:S.L.336.01/Second Schedule,reg:S.L.336.01/Second Schedule,unknown
reg:S.L.423.48/2,reg:S.L.423.48/2,unknown
law:CouncilDecisions2009/936/JHA,law:CouncilDecisions2009/936/JHA,law
law:L.D.235/81/12,law:L.D.235/81/12,law
reg:S.L.549.80/Schedule 2,reg:S.L.549.80/Schedule 2,unknown
reg:S.L.573.18/13,reg:S.L.573.18/13,unknown
law:Regulation(EU)2019/6,law:Regulation(EU)2019/6,law
reg:S.L.123.142/4,reg:S.L.123.142/4,unknown
reg:S.L.363.20/7,reg:S.L.363.20/7,unknown
law:CommissionDirective2009/135/EC,law:CommissionDirective2009/135/EC,law
reg:S.L.499.71/4,reg:S.L.499.71/4,unknown
law:InginieraAct,law:InginieraAct,law
art:MISC.ModificationtoorRemo/4,art:MISC.ModificationtoorRemo/4,article
art:Cap.406/48,art:Cap.406/48,article
law:Cap.316,law:Cap.316,law
art:Cap.452/48,art:Cap.452/48,article
reg:S.L.427.74/2,reg:S.L.427.74/2,unknown
"reg:S.L.370.02/First Schedule, paragraph 4","reg:S.L.370.02/First Schedule, paragraph 4",unknown
reg:S.L.123.16/16,reg:S.L.123.16/16,unknown
reg:S.L.327.444/10,reg:S.L.327.444/10,unknown
art:Cap.16/2010,art:Cap.16/2010,article
reg:S.L.601.03/280,reg:S.L.601.03/280,unknown
reg:S.L.220.04/14,reg:S.L.220.04/14,unknown
reg:S.L.376.04/7,reg:S.L.376.04/7,unknown
reg:S.L.449.43/7,reg:S.L.449.43/7,unknown
reg:S.L.449.30/Schedule I(I)(b),reg:S.L.449.30/Schedule I(I)(b),unknown
art:SolvencyIIDirective/162,art:SolvencyIIDirective/162,article
reg:S.L.460.14/8,reg:S.L.460.14/8,unknown
art:Cap.496/7,art:Cap.496/7,article
reg:S.L.36.32/3,reg:S.L.36.32/3,unknown
reg:S.L.601.09/39,reg:S.L.601.09/39,unknown
reg:S.L.454.12/Section 5,reg:S.L.454.12/Section 5,unknown
art:Cap.514/48,art:Cap.514/48,article
art:Cap.551/50,art:Cap.551/50,article
reg:S.L.378.17/8,reg:S.L.378.17/8,unknown
reg:S.L.371.16/8,reg:S.L.371.16/8,unknown
reg:S.L.483.06/1,reg:S.L.483.06/1,unknown
art:CouncilRegulation(EC)No.510/2006/5,art:CouncilRegulation(EC)No.510/2006/5,article
reg:S.L.552.24/3,reg:S.L.552.24/3,unknown
art:Cap.601/55,art:Cap.601/55,article
reg:S.L.646.18/25,reg:S.L.646.18/25,unknown
art:Cap.597/112,art:Cap.597/112,article
reg:S.L.123.12/10,reg:S.L.123.12/10,unknown
art:Cap.403/27,art:Cap.403/27,article
reg:S.L.433.27/8,reg:S.L.433.27/8,unknown
reg:S.L.478.02/8,reg:S.L.478.02/8,unknown
law:ParkingConcessionsforPersonswithDisabilityAct,law:ParkingConcessionsforPersonswithDisabilityAct,law
reg:S.L.499.60/8,reg:S.L.499.60/8,unknown
art:Cap.318/Fourteenth Schedule,art:Cap.318/Fourteenth Schedule,article
reg:S.L.372.33/sub-rule (1),reg:S.L.372.33/sub-rule (1),unknown
reg:S.L.449.50/A(4),reg:S.L.449.50/A(4),unknown
reg:S.L.16/1214,reg:S.L.16/1214,unknown
"reg:S.L.234.51/Merchant Shipping (Minimum Wage) Regulations, 2002","reg:S.L.234.51/Merchant Shipping (Minimum Wage) Regulations, 2002",unknown
art:Directive(EU)2023/1791/26,art:Directive(EU)2023/1791/26,article
reg:S.L.156.01/2,reg:S.L.156.01/2,unknown
law:S.L.93.01,law:S.L.93.01,law
art:Cap.12/419,art:Cap.12/419,article
art:Cap.281/15B,art:Cap.281/15B,article
art:Cap.364/22A,art:Cap.364/22A,article
reg:S.L.330.14/22,reg:S.L.330.14/22,unknown
art:Cap.631/41,art:Cap.631/41,article
reg:S.L.365.11/15,reg:S.L.365.11/15,unknown
art:Cap.234/368,art:Cap.234/368,article
reg:S.L.549.12/3,reg:S.L.549.12/3,unknown
reg:S.L.16/244,reg:S.L.16/244,unknown
reg:S.L.644.02/2,reg:S.L.644.02/2,unknown
law:S.L.370.34,law:S.L.370.34,law
law:S.L.327.120,law:S.L.327.120,law
art:Cap.580/12,art:Cap.580/12,article
art:Cap.602/73A,art:Cap.602/73A,article
reg:S.L.449.32/11,reg:S.L.449.32/11,unknown
reg:S.L.16/1015,reg:S.L.16/1015,unknown
reg:S.L.427.90/12,reg:S.L.427.90/12,unknown
reg:S.L.451.03/13,reg:S.L.451.03/13,unknown
law:Directive2014/23/EUoftheEuropeanParliamentandoftheCouncilof26February2014,law:Directive2014/23/EUoftheEuropeanParliamentandoftheCouncilof26February2014,law
art:Cap.409/3,art:Cap.409/3,article
art:Cap.123/90B,art:Cap.123/90B,article
reg:S.L.123.33/3,reg:S.L.123.33/3,unknown
reg:S.L.350.32/Schedule A,reg:S.L.350.32/Schedule A,unknown
reg:S.L.433.03/IV(B)(3),reg:S.L.433.03/IV(B)(3),unknown
art:Cap.157/3,art:Cap.157/3,article
art:Cap.390/4,art:Cap.390/4,article
reg:S.L.350.04/2,reg:S.L.350.04/2,unknown
reg:S.L.37.13/22,reg:S.L.37.13/22,unknown
reg:S.L.370.48/7,reg:S.L.370.48/7,unknown
reg:S.L.552.15/6,reg:S.L.552.15/6,unknown
art:Cap.234/317,art:Cap.234/317,article
art:Cap.355/10,art:Cap.355/10,article
law:MAR,law:MAR,law
art:Cap.81/13,art:Cap.81/13,article
art:Cap.327/92,art:Cap.327/92,article
reg:S.L.12.19/4,reg:S.L.12.19/4,unknown
reg:S.L.123.184/7,reg:S.L.123.184/7,unknown
reg:S.L.123.82/3,reg:S.L.123.82/3,unknown
art:theAct/74,art:theAct/74,article
reg:S.L.123.34/13,reg:S.L.123.34/13,unknown
art:Cap.12/167,art:Cap.12/167,article
art:Regulation(EC)No1223/2009/3,art:Regulation(EC)No1223/2009/3,article
reg:S.L.449.46/Sixth Schedule,reg:S.L.449.46/Sixth Schedule,unknown
reg:S.L.276.05/76,reg:S.L.276.05/76,unknown
law:S.L.37.02,law:S.L.37.02,law
art:Cap.246/8,art:Cap.246/8,article
art:Cap.9/54D,art:Cap.9/54D,article
law:ECRegulation1535/03,law:ECRegulation1535/03,law
reg:S.L.363.20/12,reg:S.L.363.20/12,unknown
reg:S.L.146.04/15,reg:S.L.146.04/15,unknown
art:Cap.9/341,art:Cap.9/341,article
art:Cap.12/833D,art:Cap.12/833D,article
art:Cap.69/24,art:Cap.69/24,article
art:Cap.433/15,art:Cap.433/15,article
reg:S.L.499.16/2,reg:S.L.499.16/2,unknown
law:Directive2010/80/EU,law:Directive2010/80/EU,law
reg:S.L.549.123/1,reg:S.L.549.123/1,unknown
reg:S.L.549.41/1,reg:S.L.549.41/1,unknown
art:theConstitution/114,art:theConstitution/114,article
reg:S.L.16/2154,reg:S.L.16/2154,unknown
art:Cap.55/27,art:Cap.55/27,article
art:Cap.628/11,art:Cap.628/11,article
reg:S.L.427.70/5,reg:S.L.427.70/5,unknown
reg:S.L.639.05/12,reg:S.L.639.05/12,unknown
art:Cap.164/104,art:Cap.164/104,article
art:Cap.621/53,art:Cap.621/53,article
art:Cap.591/First Schedule,art:Cap.591/First Schedule,article
reg:S.L.370.09/4,reg:S.L.370.09/4,unknown
reg:S.L.549.51/item 17(b),reg:S.L.549.51/item 17(b),unknown
reg:S.L.646.08/12,reg:S.L.646.08/12,unknown
law:Cap.574,law:Cap.574,law
reg:S.L.499.24/40,reg:S.L.499.24/40,unknown
law:CommissionRegulation(EC)No1201/2009,law:CommissionRegulation(EC)No1201/2009,law
reg:S.L.549.46/29,reg:S.L.549.46/29,unknown
reg:S.L.595.10/2,reg:S.L.595.10/2,unknown
reg:S.L.371.19/29,reg:S.L.371.19/29,unknown
reg:S.L.433.36/1,reg:S.L.433.36/1,unknown
reg:S.L.499.32/4,reg:S.L.499.32/4,unknown
reg:S.L.601.05/Schedule 18,reg:S.L.601.05/Schedule 18,unknown
reg:S.L.601.05/150,reg:S.L.601.05/150,unknown
reg:S.L.281.07/17,reg:S.L.281.07/17,unknown
reg:S.L.452.93/2,reg:S.L.452.93/2,unknown
reg:S.L.452.15/3,reg:S.L.452.15/3,unknown
reg:S.L.327.728/3,reg:S.L.327.728/3,unknown
reg:S.L.371.17/428h,reg:S.L.371.17/428h,unknown
reg:S.L.403.15/26,reg:S.L.403.15/26,unknown
art:Cap.653/Schedule I,art:Cap.653/Schedule I,article
law:CommercialCode(Cap.13),law:CommercialCode(Cap.13),law
art:ECRegulation/59,art:ECRegulation/59,article
art:Cap.123/27F,art:Cap.123/27F,article
reg:S.L.363.123/Schedule,reg:S.L.363.123/Schedule,unknown
reg:S.L.327.24/1,reg:S.L.327.24/1,unknown
reg:S.L.452.18/7,reg:S.L.452.18/7,unknown
reg:S.L.123.155/17,reg:S.L.123.155/17,unknown
reg:S.L.123.134/8,reg:S.L.123.134/8,unknown
reg:S.L.363.38/2,reg:S.L.363.38/2,unknown
art:Cap.188/13,art:Cap.188/13,article
reg:S.L.101.05/5,reg:S.L.101.05/5,unknown
art:Cap.549/64,art:Cap.549/64,article
reg:S.L.123.05/18,reg:S.L.123.05/18,unknown
art:Cap.581/18,art:Cap.581/18,article
reg:S.L.246.19/2,reg:S.L.246.19/2,unknown
art:Cap.387/50,art:Cap.387/50,article
art:Cap.386/Chapter X of Title I of Part V,art:Cap.386/Chapter X of Title I of Part V,article
art:Cap.9/328K,art:Cap.9/328K,article
reg:S.L.411.03/11,reg:S.L.411.03/11,unknown
reg:S.L.427.29/8,reg:S.L.427.29/8,unknown
reg:S.L.437.40/14,reg:S.L.437.40/14,unknown
reg:S.L.499.23/52,reg:S.L.499.23/52,unknown
reg:S.L.123.189/5,reg:S.L.123.189/5,unknown
reg:S.L.549.135/5,reg:S.L.549.135/5,unknown
law:S.L.10.09.,law:S.L.10.09.,law
art:Regulation(EU)No.2017/2402/2,art:Regulation(EU)No.2017/2402/2,article
reg:S.L.653.02/31,reg:S.L.653.02/31,unknown
reg:S.L.499.50/5,reg:S.L.499.50/5,unknown
reg:S.L.123.161/4,reg:S.L.123.161/4,unknown
reg:S.L.234.57/4,reg:S.L.234.57/4,unknown
art:Cap.590/43,art:Cap.590/43,article
reg:S.L.363.30/4,reg:S.L.363.30/4,unknown
reg:S.L.403.17/17,reg:S.L.403.17/17,unknown
reg:S.L.480.02/5,reg:S.L.480.02/5,unknown
reg:S.L.363.22/bye-law 4,reg:S.L.363.22/bye-law 4,unknown
reg:S.L.480.03/10,reg:S.L.480.03/10,unknown
reg:S.L.65.13/2,reg:S.L.65.13/2,unknown
reg:S.L.371.12/31,reg:S.L.371.12/31,unknown
reg:S.L.427.61/29,reg:S.L.427.61/29,unknown
reg:S.L.104.01/2,reg:S.L.104.01/2,unknown
art:Cap.16/1605,art:Cap.16/1605,article
art:Cap.419/2,art:Cap.419/2,article
art:Cap.12/806,art:Cap.12/806,article
law:MultilateralConvention,law:MultilateralConvention,law
reg:S.L.363.49/5,reg:S.L.363.49/5,unknown
reg:S.L.123.52/29,reg:S.L.123.52/29,unknown
art:Cap.360/12,art:Cap.360/12,article
reg:S.L.643.05/Schedules 3 and 4,reg:S.L.643.05/Schedules 3 and 4,unknown
reg:S.L.234.51/34,reg:S.L.234.51/34,unknown
reg:S.L.573.03/11,reg:S.L.573.03/11,unknown
reg:S.L.373.01/15,reg:S.L.373.01/15,unknown
reg:S.L.315.10/6,reg:S.L.315.10/6,unknown
art:Cap.394/Second Schedule,art:Cap.394/Second Schedule,article
reg:S.L.452.110/6,reg:S.L.452.110/6,unknown
reg:S.L.118.04/Census Regulations,reg:S.L.118.04/Census Regulations,unknown
law:Directive2013/36/EU,law:Directive2013/36/EU,law
reg:S.L.452.37/8,reg:S.L.452.37/8,unknown
art:Cap.646/7,art:Cap.646/7,article
reg:S.L.583.05/3,reg:S.L.583.05/3,unknown
art:Cap.637/18,art:Cap.637/18,article
reg:S.L.382.03/3,reg:S.L.382.03/3,unknown
reg:S.L.487.08/First Schedule,reg:S.L.487.08/First Schedule,unknown
art:Regulation(EU)2019/943/30,art:Regulation(EU)2019/943/30,article
art:Cap.37/22A,art:Cap.37/22A,article
reg:S.L.350.22/11,reg:S.L.350.22/11,unknown
art:EuropeanUnionCouncilDirective80/215/EEC/4,art:EuropeanUnionCouncilDirective80/215/EEC/4,article
reg:S.L.16/1531H,reg:S.L.16/1531H,unknown
reg:S.L.452.67/9,reg:S.L.452.67/9,unknown
reg:S.L.643.02/16,reg:S.L.643.02/16,unknown
reg:S.L.330.09/73,reg:S.L.330.09/73,unknown
reg:S.L.37.13/15,reg:S.L.37.13/15,unknown
art:Cap.463/56,art:Cap.463/56,article
art:ECRegulationNo.2157/2001/12,art:ECRegulationNo.2157/2001/12,article
reg:S.L.499.20/6,reg:S.L.499.20/6,unknown
art:Cap.458/48,art:Cap.458/48,article
reg:S.L.123.74/Appendix 3,reg:S.L.123.74/Appendix 3,unknown
reg:S.L.327.687/21,reg:S.L.327.687/21,unknown
reg:S.L.552.09/VI,reg:S.L.552.09/VI,unknown
reg:S.L.386.05/5,reg:S.L.386.05/5,unknown
law:Cap.477,law:Cap.477,law
art:Cap.347/Section B (i),art:Cap.347/Section B (i),article
art:GeneralProvisionsRegulations/14,art:GeneralProvisionsRegulations/14,article
art:Cap.409/31,art:Cap.409/31,article
reg:S.L.327.162/13,reg:S.L.327.162/13,unknown
art:Cap.123/7,art:Cap.123/7,article
reg:S.L.415.01/5,reg:S.L.415.01/5,unknown
reg:S.L.65.18/Sixth Schedule,reg:S.L.65.18/Sixth Schedule,unknown
law:CivilCodeCap.16,law:CivilCodeCap.16,law
art:Cap.566/25,art:Cap.566/25,article
art:Cap.12/607,art:Cap.12/607,article
reg:S.L.123.77/8,reg:S.L.123.77/8,unknown
reg:S.L.365.11/Table 3 of Annex 1,reg:S.L.365.11/Table 3 of Annex 1,unknown
reg:S.L.16.18/1,reg:S.L.16.18/1,unknown
reg:S.L.123.181/13,reg:S.L.123.181/13,unknown
reg:S.L.545.22/27,reg:S.L.545.22/27,unknown
reg:S.L.16.06/2,reg:S.L.16.06/2,unknown
reg:S.L.399.48/108,reg:S.L.399.48/108,unknown
art:Cap.631/11,art:Cap.631/11,article
reg:S.L.318.10/3,reg:S.L.318.10/3,unknown
reg:S.L.549.174/6,reg:S.L.549.174/6,unknown
law:S.L.454.76,law:S.L.454.76,law
"reg:S.L.499.25/items 3, 4 and 5","reg:S.L.499.25/items 3, 4 and 5",unknown
reg:S.L.545.21/7,reg:S.L.545.21/7,unknown
reg:S.L.386.05/5A,reg:S.L.386.05/5A,unknown
law:L.N.58of1993,law:L.N.58of1993,law
"reg:S.L.653.02/IV, paragraphs 46 to 49","reg:S.L.653.02/IV, paragraphs 46 to 49",unknown
reg:S.L.123.29/2,reg:S.L.123.29/2,unknown
law:Regulation(EU)2023/1114,law:Regulation(EU)2023/1114,law
"reg:S.L.549.62/Schedule II, Table 1","reg:S.L.549.62/Schedule II, Table 1",unknown
reg:S.L.378.01/Form 3,reg:S.L.378.01/Form 3,unknown
art:Cap.350/Fifth Schedule,art:Cap.350/Fifth Schedule,article
art:Cap.371/22,art:Cap.371/22,article
reg:S.L.591.05/these regulations,reg:S.L.591.05/these regulations,unknown
reg:S.L.234.42/6,reg:S.L.234.42/6,unknown
art:Cap.511/31,art:Cap.511/31,article
art:theAct/63,art:theAct/63,article
reg:S.L.430.06/5,reg:S.L.430.06/5,unknown
law:Regulation(EC)No.1781/2006,law:Regulation(EC)No.1781/2006,law
reg:S.L.499.74/6,reg:S.L.499.74/6,unknown
reg:S.L.552.28/Appendix B,reg:S.L.552.28/Appendix B,unknown
reg:S.L.123.108/25,reg:S.L.123.108/25,unknown
art:Cap.463/7,art:Cap.463/7,article
reg:S.L.123.86/4,reg:S.L.123.86/4,unknown
reg:S.L.646.09/1,reg:S.L.646.09/1,unknown
reg:S.L.276.08/12,reg:S.L.276.08/12,unknown
art:Cap.12/423,art:Cap.12/423,article
art:Cap.470/17,art:Cap.470/17,article
reg:S.L.123.52/6,reg:S.L.123.52/6,unknown
reg:S.L.370.52/First Schedule,reg:S.L.370.52/First Schedule,unknown
reg:S.L.499.66/5,reg:S.L.499.66/5,unknown
reg:S.L.234.42/152,reg:S.L.234.42/152,unknown
reg:S.L.549.27/35,reg:S.L.549.27/35,unknown
reg:S.L.549.15/Annex IV,reg:S.L.549.15/Annex IV,unknown
art:Cap.10/109,art:Cap.10/109,article
reg:S.L.436.07/Annex II,reg:S.L.436.07/Annex II,unknown
art:CRR/72a,art:CRR/72a,article
reg:S.L.327.627/10,reg:S.L.327.627/10,unknown
law:TrustsandTrusteesAct,law:TrustsandTrusteesAct,law
art:CriminalCode/546,art:CriminalCode/546,article
reg:S.L.549.44/14,reg:S.L.549.44/14,unknown
reg:S.L.601.03/229,reg:S.L.601.03/229,unknown
reg:S.L.449.28/6,reg:S.L.449.28/6,unknown
art:Cap.206/6,art:Cap.206/6,article
art:Cap.364/42,art:Cap.364/42,article
art:Cap.12/525,art:Cap.12/525,article
reg:S.L.452.104/4,reg:S.L.452.104/4,unknown
reg:S.L.452.79/11,reg:S.L.452.79/11,unknown
reg:S.L.605.05/this Schedule,reg:S.L.605.05/this Schedule,unknown
art:Cap.576/2,art:Cap.576/2,article
art:Cap.452/67,art:Cap.452/67,article
art:Cap.159/33,art:Cap.159/33,article
reg:S.L.128.01/14,reg:S.L.128.01/14,unknown
reg:S.L.217.26/21,reg:S.L.217.26/21,unknown
law:Cap.405,law:Cap.405,law
art:Cap.16/1051,art:Cap.16/1051,article
law:UnionCustomsCode,law:UnionCustomsCode,law
reg:S.L.123.111/25,reg:S.L.123.111/25,unknown
reg:S.L.123.192/4,reg:S.L.123.192/4,unknown
reg:S.L.433.03/Schedule IV(A)(1)(10),reg:S.L.433.03/Schedule IV(A)(1)(10),unknown
art:Cap.191/2,art:Cap.191/2,article
reg:S.L.16/1510,reg:S.L.16/1510,unknown
reg:S.L.234.49/6,reg:S.L.234.49/6,unknown
"law:OJL136,8.6.2000,p.1","law:OJL136,8.6.2000,p.1",law
reg:S.L.220.07/6,reg:S.L.220.07/6,unknown
reg:S.L.552.14/2,reg:S.L.552.14/2,unknown
